table,scope,key,bin_order,actual_mass,iid_mass,delta,ratio,abs_delta,L1_share,from_bin,from_actual_mass,from_iid_mass,conditional_actual,conditional_iid,conditional_delta,abs_conditional_delta
transition,balanced|tail_64_95|odd,32-63 -> 32-63,5,0.010376015520094843,0.010898336588475362,-0.0005223210683805192,0.9520733220028406,0.0005223210683805192,0.5442102766910105,32-63,0.010943974286316598,0.011474927956814077,0.9481030609755835,0.9497520707311873,-0.0016490097556037808,0.0016490097556037808
transition,balanced|tail_64_95|odd,64-95 -> 32-63,6,0.0005679587662220008,0.0005765913683382402,-8.632602116239417e-06,0.9850282147977364,8.632602116239417e-06,0.008994373519736186,64-95,0.010725413042305745,0.010819297494774114,0.05295448893033039,0.05329286569823435,-0.00033837676790395704,0.00033837676790395704
transition,balanced|tail_64_95|odd,64-95 -> 64-95,6,0.010157454276083992,0.010242706126435939,-8.525185035194657e-05,0.9916768235562362,8.525185035194657e-05,0.08882454849524472,64-95,0.010725413042305745,0.010819297494774114,0.9470455110696927,0.9467071343017717,0.00033837676792103366,0.00033837676792103366
transition,balanced|tail_64_95|odd,96-127 -> 64-95,7,0.00028719039559364356,0.0002834898003934473,3.70059520019624e-06,1.013053715495444,3.70059520019624e-06,0.0038556781637478607,96-127,0.0017168485939502702,0.0016880694434915939,0.1672776484808434,0.1679372856883651,-0.0006596372075217127,0.0006596372075217127
transition,balanced|tail_64_95|odd,96-127 -> 96-127,7,0.0014296581983566274,0.0014045796430981424,2.5078555258485017e-05,1.0178548474497098,2.5078555258485017e-05,0.026129536644093662,96-127,0.0017168485939502702,0.0016880694434915939,0.8327223515191571,0.8320627143116325,0.0006596372075245993,0.0006596372075245993
transition,early_growth|deep_32_63|even,0-1 -> 0-1,0,0.008315030127763905,0.008913649497693908,-0.0005986193699300032,0.9328423929968443,0.0005986193699300032,0.023849385364102596,0-1,0.008315030127763905,0.008913649497693908,1.0,1.0,0.0,0.0
transition,early_growth|deep_32_63|even,2-3 -> 0-1,1,0.008315030127763905,0.008913649497693908,-0.0005986193699300032,0.9328423929968443,0.0005986193699300032,0.023849385364102596,2-3,0.014481029969453352,0.015659578378428927,0.574201568901096,0.5692138882852977,0.00498768061579824,0.00498768061579824
transition,early_growth|deep_32_63|even,2-3 -> 2-3,1,0.00616599984169016,0.006745928880736571,-0.0005799290390464109,0.9140327374777941,0.0005799290390464109,0.02310475041539136,2-3,0.014481029969453352,0.015659578378428927,0.42579843109895327,0.4307861117148013,-0.004987680615848034,0.004987680615848034
transition,early_growth|deep_32_63|even,4-7 -> 2-3,2,0.008315030127763905,0.008913649497693908,-0.0005986193699300032,0.9328423929968443,0.0005986193699300032,0.023849385364102596,4-7,0.02547724007368009,0.02786219172716934,0.32637091394973966,0.31991917882762666,0.006451735122113,0.006451735122113
transition,early_growth|deep_32_63|even,4-7 -> 4-7,2,0.017162209945917054,0.018948542229491064,-0.0017863322835740096,0.9057271919950758,0.0017863322835740096,0.07116864097510832,4-7,0.02547724007368009,0.02786219172716934,0.6736290860502944,0.6800808211729343,-0.006451735122639968,0.006451735122639968
transition,early_growth|deep_32_63|even,8-15 -> 4-7,3,0.008315030127763905,0.008913649497693908,-0.0005986193699300032,0.9328423929968443,0.0005986193699300032,0.023849385364102596,8-15,0.0472274934351378,0.05053814147816904,0.1760633377501552,0.1763746991278723,-0.0003113613777170898,0.0003113613777170898
transition,early_growth|deep_32_63|even,8-15 -> 8-15,3,0.038912463307377965,0.04162449198048537,-0.0027120286731074084,0.9348453628123827,0.0027120286731074084,0.1080489877081617,8-15,0.0472274934351378,0.05053814147816904,0.8239366622499309,0.8236253008723303,0.0003113613776005719,0.0003113613776005719
transition,early_growth|deep_32_63|even,16-31 -> 16-31,4,0.07806177163719856,0.08354879477016548,-0.005487023132966923,0.9343255262022488,0.005487023132966923,0.2186065733475605,16-31,0.08637680176497528,0.09246244426787881,0.9037353785058946,0.9035970812983375,0.00013829720755709207,0.00013829720755709207
transition,early_growth|deep_32_63|even,16-31 -> 8-15,4,0.008315030127763905,0.008913649497693908,-0.0005986193699300032,0.9328423929968443,0.0005986193699300032,0.023849385364102596,16-31,0.08637680176497528,0.09246244426787881,0.09626462149395702,0.09640291870145255,-0.0001382972074955302,0.0001382972074955302
transition,early_growth|deep_32_63|even,32-63 -> 16-31,5,0.008315030127763905,0.008913649497693908,-0.0005986193699300032,0.9328423929968443,0.0005986193699300032,0.023849385364102596,32-63,0.1547598678531107,0.16601316570470973,0.053728594131755535,0.05369242529564648,3.616883610905314e-05,3.616883610905314e-05
transition,early_growth|deep_32_63|even,32-63 -> 32-63,5,0.14644483772533842,0.1570995162070679,-0.01065467848172949,0.9321787950786182,0.01065467848172949,0.424489326282728,32-63,0.1547598678531107,0.16601316570470973,0.9462714058681905,0.9463075747046673,-3.616883647683533e-05,3.616883647683533e-05
transition,early_growth|deep_32_63|even,64-95 -> 32-63,6,0.0038186641752720133,0.003969626686144248,-0.00015096251087223442,0.9619706025760154,0.00015096251087223442,0.006014444700888043,64-95,0.02539534071087678,0.025683624381327097,0.15036869238129522,0.1545586645874757,-0.004189972206180476,0.004189972206180476
transition,early_growth|deep_32_63|even,64-95 -> 64-95,6,0.02157667653560414,0.021713997695180638,-0.00013732115957649713,0.9936759153471323,0.00013732115957649713,0.005470964385546458,64-95,0.02539534071087678,0.025683624381327097,0.8496313076186801,0.8454413354124382,0.004189972206241954,0.004189972206241954
transition,early_growth|deep_32_63|odd,0-1 -> 0-1,0,0.005864525008201746,0.005793986827592602,7.053818060914416e-05,1.0121743771099412,7.053818060914416e-05,0.025577637710626662,0-1,0.005864525008201746,0.005793986827592602,1.0,1.0,0.0,0.0
transition,early_growth|deep_32_63|odd,2-3 -> 0-1,1,0.005864525008201746,0.005793986827592602,7.053818060914416e-05,1.0121743771099412,7.053818060914416e-05,0.025577637710626662,2-3,0.010495406603812022,0.010171130237700778,0.5587706345813892,0.5696502445830793,-0.010879610001690132,0.010879610001690132
transition,early_growth|deep_32_63|odd,2-3 -> 2-3,1,0.004630881595611575,0.004377143410110887,0.0002537381855006876,1.0579688992859066,0.0002537381855006876,0.0920072409869761,2-3,0.010495406603812022,0.010171130237700778,0.4412293654187346,0.43034975541718723,0.010879610001547357,0.010879610001547357
transition,early_growth|deep_32_63|odd,4-7 -> 2-3,2,0.005864525008201746,0.005793986827592602,7.053818060914416e-05,1.0121743771099412,7.053818060914416e-05,0.025577637710626662,4-7,0.018261091107129816,0.018109382510753128,0.32114866377902335,0.31994391990738524,0.0012047438716381031,0.0012047438716381031
transition,early_growth|deep_32_63|odd,4-7 -> 4-7,2,0.012396566098926805,0.012315395683170171,8.117041575663418e-05,1.0065909709963732,8.117041575663418e-05,0.02943296054867329,4-7,0.018261091107129816,0.018109382510753128,0.6788513362209074,0.6800560800931473,-0.0012047438722398995,0.0012047438722398995
transition,early_growth|deep_32_63|odd,8-15 -> 4-7,3,0.005864525008201746,0.005793986827592602,7.053818060914416e-05,1.0121743771099412,7.053818060914416e-05,0.025577637710626662,8-15,0.03352295187711829,0.032861554957513944,0.17494059084351357,0.17631505371804632,-0.0013744628745327447,0.0013744628745327447
transition,early_growth|deep_32_63|odd,8-15 -> 8-15,3,0.02765842686891625,0.027067568129915554,0.0005908587390006971,1.0218290293448147,0.0005908587390006971,0.21424951187865507,8-15,0.03352295187711829,0.032861554957513944,0.8250594091564777,0.8236849462817776,0.0013744628747001109,0.0013744628747001109
transition,early_growth|deep_32_63|odd,16-31 -> 16-31,4,0.055198149269832984,0.05435685601190512,0.0008412932579278665,1.0154772243954582,0.0008412932579278665,0.3050588202565896,16-31,0.06106267427803623,0.06015084283948809,0.9039589229010779,0.9036757166804101,0.00028320622066779766,0.00028320622066779766
transition,early_growth|deep_32_63|odd,16-31 -> 8-15,4,0.005864525008201746,0.005793986827592602,7.053818060914416e-05,1.0121743771099412,7.053818060914416e-05,0.025577637710626662,16-31,0.06106267427803623,0.06015084283948809,0.09604107709889756,0.09632428331974993,-0.00028320622085237224,0.00028320622085237224
transition,early_growth|deep_32_63|odd,32-63 -> 16-31,5,0.005864525008201746,0.005793986827592602,7.053818060914416e-05,1.0121743771099412,7.053818060914416e-05,0.025577637710626662,32-63,0.10901424530137821,0.10867446732058124,0.05379595108867487,0.05331506995567589,0.0004808811329989754,0.0004808811329989754
transition,early_growth|deep_32_63|odd,32-63 -> 32-63,5,0.10314972029318427,0.10288048049298604,0.00026923980019823157,1.0026170153843381,0.00026923980019823157,0.09762823491167773,32-63,0.10901424530137821,0.10867446732058124,0.9462040489113968,0.9466849300443002,-0.0004808811329034546,0.0004808811329034546
transition,early_growth|deep_32_63|odd,64-95 -> 32-63,6,0.002717883902788165,0.0026614540899424313,5.642981284573363e-05,1.0212026249331072,5.642981284573363e-05,0.0204618448701459,64-95,0.01760059434175322,0.017302317125332655,0.15442000707559247,0.15382067446017073,0.0005993326154217493,0.0005993326154217493
transition,early_growth|deep_32_63|odd,64-95 -> 64-95,6,0.014882710438964521,0.014640863035389438,0.00024184740357508297,1.016518657608537,0.00024184740357508297,0.08769556028352234,64-95,0.01760059434175322,0.017302317125332655,0.8455799929243772,0.8461793255397839,-0.000599332615406678,0.000599332615406678
transition,early_growth|exhaustion_0_31|even,0-1 -> 0-1,0,0.0614565146088438,0.061897240588951484,-0.00044072598010768543,0.9928797152197063,0.00044072598010768543,0.02486640224592762,0-1,0.0614565146088438,0.061897240588951484,1.0,1.0,0.0,0.0
transition,early_growth|exhaustion_0_31|even,2-3 -> 0-1,1,0.0614565146088438,0.061897240588951484,-0.00044072598010768543,0.9928797152197063,0.00044072598010768543,0.02486640224592762,2-3,0.10683302862051018,0.10766688392575334,0.5752576277430851,0.574895811340055,0.0003618164030301241,0.0003618164030301241
transition,early_growth|exhaustion_0_31|even,2-3 -> 2-3,1,0.045376514011614896,0.04576964333675597,-0.0003931293251410728,0.9914106972114994,0.0003931293251410728,0.02218092959085239,2-3,0.10683302862051018,0.10766688392575334,0.424742372256433,0.4251041886595189,-0.0003618164030858573,0.0003618164030858573
transition,early_growth|exhaustion_0_31|even,4-7 -> 2-3,2,0.0614565146088438,0.061897240588951484,-0.00044072598010768543,0.9928797152197063,0.00044072598010768543,0.02486640224592762,4-7,0.1873701014102507,0.18836111961867003,0.32799531059805265,0.32860943231947287,-0.0006141217214202244,0.0006141217214202244
transition,early_growth|exhaustion_0_31|even,4-7 -> 4-7,2,0.12591358680132322,0.12646387902955625,-0.0005502922282330236,0.9956486213102446,0.0005502922282330236,0.031048289680374014,4-7,0.1873701014102507,0.18836111961867003,0.6720046894015007,0.6713905676796655,0.0006141217218351702,0.0006141217218351702
transition,early_growth|exhaustion_0_31|even,8-15 -> 4-7,3,0.0614565146088438,0.061897240588951484,-0.00044072598010768543,0.9928797152197063,0.00044072598010768543,0.02486640224592762,8-15,0.3261606302314027,0.3282313253259499,0.18842407363893662,0.1885781027374047,-0.000154029098468067,0.000154029098468067
transition,early_growth|exhaustion_0_31|even,8-15 -> 8-15,3,0.2647041156230889,0.26633408473723336,-0.0016299691141444805,0.9938799830455324,0.0016299691141444805,0.09196523343337201,8-15,0.3261606302314027,0.3282313253259499,0.8115759263626883,0.811421897263311,0.00015402909937722864,0.00015402909937722864
transition,early_growth|exhaustion_0_31|even,16-31 -> 16-31,4,0.49942933496183195,0.5072033885493398,-0.007774053587507823,0.9846727096801492,0.007774053587507823,0.4386234356802221,16-31,0.5608858495716113,0.5691006291361852,0.8904295505819624,0.8912367384292006,-0.000807187847238211,0.000807187847238211
transition,early_growth|exhaustion_0_31|even,16-31 -> 8-15,4,0.0614565146088438,0.061897240588951484,-0.00044072598010768543,0.9928797152197063,0.00044072598010768543,0.02486640224592762,16-31,0.5608858495716113,0.5691006291361852,0.10957044941636974,0.1087632615745001,0.0008071878418696443,0.0008071878418696443
transition,early_growth|exhaustion_0_31|even,32-63 -> 16-31,5,0.031643212425707945,0.03236827997917292,-0.0007250675534649781,0.9775994413687871,0.0007250675534649781,0.040909368300741954,32-63,0.21062728947425674,0.21579996866853446,0.15023320342151314,0.14999205133755195,0.00024115208396119359,0.00024115208396119359
transition,early_growth|exhaustion_0_31|even,32-63 -> 32-63,5,0.17898407704852143,0.18343168868945053,-0.0044476116409291055,0.975753308096842,0.0044476116409291055,0.25094073208479944,32-63,0.21062728947425674,0.21579996866853446,0.849766796578357,0.8500079486628604,-0.00024115208450348202,0.00024115208450348202
transition,early_growth|exhaustion_0_31|odd,0-1 -> 0-1,0,0.04106988242269347,0.041233730568219856,-0.00016384814552638377,0.9960263564982241,0.00016384814552638377,0.029291600291662372,0-1,0.04106988242269347,0.041233730568219856,1.0,1.0,0.0,0.0
transition,early_growth|exhaustion_0_31|odd,2-3 -> 0-1,1,0.04106988242269347,0.041233730568219856,-0.00016384814552638377,0.9960263564982241,0.00016384814552638377,0.029291600291662372,2-3,0.07101510645744359,0.07167746789738356,0.5783259995153982,0.5752676786413796,0.003058320874018583,0.003058320874018583
transition,early_growth|exhaustion_0_31|odd,2-3 -> 2-3,1,0.0299452240347856,0.030443737329112687,-0.000498513294327086,0.9836250954034356,0.000498513294327086,0.08912064345066087,2-3,0.07101510645744359,0.07167746789738356,0.42167400048510145,0.4247323213579085,-0.003058320872807052,0.003058320872807052
transition,early_growth|exhaustion_0_31|odd,4-7 -> 2-3,2,0.04106988242269347,0.041233730568219856,-0.00016384814552638377,0.9960263564982241,0.00016384814552638377,0.029291600291662372,4-7,0.12519878131738565,0.12548407381546525,0.3280373977329628,0.32859732167173245,-0.0005599239387696353,0.0005599239387696353
transition,early_growth|exhaustion_0_31|odd,4-7 -> 4-7,2,0.08412889889473625,0.08425034324722057,-0.00012144435248431784,0.9985585298788878,0.00012144435248431784,0.021710953268479778,4-7,0.12519878131738565,0.12548407381546525,0.6719626022673891,0.6714026783280697,0.0005599239393194733,0.0005599239393194733
transition,early_growth|exhaustion_0_31|odd,8-15 -> 4-7,3,0.04106988242269347,0.041233730568219856,-0.00016384814552638377,0.9960263564982241,0.00016384814552638377,0.029291600291662372,8-15,0.2183525545060819,0.21871709262520236,0.18808977305346583,0.1885254146043297,-0.0004356415508638689,0.0004356415508638689
transition,early_growth|exhaustion_0_31|odd,8-15 -> 8-15,3,0.17728267208336662,0.17748336205693507,-0.00020068997356845197,0.9988692462705092,0.00020068997356845197,0.03587791896835834,8-15,0.2183525545060819,0.21871709262520236,0.8119102269464343,0.8114745853954535,0.00043564155098085866,0.00043564155098085866
transition,early_growth|exhaustion_0_31|odd,16-31 -> 16-31,4,0.3363095266944515,0.33843802637604115,-0.002128499681589624,0.9937108140465734,0.002128499681589624,0.3805179588316695,16-31,0.3773794091172287,0.37967175694447103,0.8911708444325342,0.8913963711700037,-0.0002255267374694503,0.0002255267374694503
transition,early_growth|exhaustion_0_31|odd,16-31 -> 8-15,4,0.04106988242269347,0.041233730568219856,-0.00016384814552638377,0.9960263564982241,0.00016384814552638377,0.029291600291662372,16-31,0.3773794091172287,0.37967175694447103,0.10882915556724392,0.10860362882944308,0.00022552673780083798,0.00022552673780083798
transition,early_growth|exhaustion_0_31|odd,32-63 -> 16-31,5,0.02134486806392715,0.021742335789508356,-0.0003974677255812048,0.9817191800628431,0.0003974677255812048,0.07105643893104704,32-63,0.14433115364912671,0.14615645609351716,0.14788815528917032,0.1487606936473383,-0.0008725383581679735,0.0008725383581679735
transition,early_growth|exhaustion_0_31|odd,32-63 -> 32-63,5,0.12298628558504349,0.12441412030408949,-0.0014278347190460061,0.9885235316091443,0.0014278347190460061,0.2552580850914726,32-63,0.14433115364912671,0.14615645609351716,0.8521118447097483,0.8512393063532138,0.0008725383565345579,0.0008725383565345579
transition,early_growth|tail_64_95|even,0-1 -> 0-1,0,0.0010642912864685032,0.0013009221359076006,-0.00023663084943909745,0.8181052940005439,0.00023663084943909745,0.01495093518269895,0-1,0.0010642912864685032,0.0013009221359076006,1.0,1.0,0.0,0.0
transition,early_growth|tail_64_95|even,2-3 -> 0-1,1,0.0010642912864685032,0.0013009221359076006,-0.00023663084943909745,0.8181052940005439,0.00023663084943909745,0.01495093518269895,2-3,0.0017743470966815928,0.002312446654798605,0.5998213587741399,0.5625739012002853,0.037247457573854614,0.037247457573854614
transition,early_growth|tail_64_95|even,2-3 -> 2-3,1,0.0007100558102130872,0.0010115245188909818,-0.00030146870867789463,0.7019659899016389,0.00030146870867789463,0.01904755501549767,2-3,0.0017743470966815928,0.002312446654798605,0.4001786412258587,0.4374260987997049,-0.03724745757384618,0.03724745757384618
transition,early_growth|tail_64_95|even,4-7 -> 2-3,2,0.0010642912864685032,0.0013009221359076006,-0.00023663084943909745,0.8181052940005439,0.00023663084943909745,0.01495093518269895,4-7,0.0032280265629291726,0.004063944374473845,0.32970338555787626,0.32011317479610674,0.009590210761769524,0.009590210761769524
transition,early_growth|tail_64_95|even,4-7 -> 4-7,2,0.0021637352764606616,0.0027630222385664847,-0.000599286962105823,0.7831045462678773,0.000599286962105823,0.03786446504130377,4-7,0.0032280265629291726,0.004063944374473845,0.6702966144421213,0.6798868252039524,-0.009590210761831086,0.009590210761831086
transition,early_growth|tail_64_95|even,8-15 -> 4-7,3,0.0010642912864685032,0.0013009221359076006,-0.00023663084943909745,0.8181052940005439,0.00023663084943909745,0.01495093518269895,8-15,0.006369938814640122,0.007550698961185311,0.16708029973889657,0.1722916173184822,-0.005211317579585623,0.005211317579585623
transition,early_growth|tail_64_95|even,8-15 -> 8-15,3,0.005305647528171608,0.006249776825277838,-0.0009441292971062295,0.84893391820207,0.0009441292971062295,0.05965247540031903,8-15,0.006369938814640122,0.007550698961185311,0.8329197002611017,0.8277083826815347,0.005211317579567054,0.005211317579567054
transition,early_growth|tail_64_95|even,16-31 -> 16-31,4,0.010609579670428767,0.01277059088402423,-0.0021610112135954634,0.8307822063034807,0.0021610112135954634,0.13653815071084757,16-31,0.01167387095689719,0.014071513019932069,0.9088313302076022,0.9075492355324475,0.0012820946751547213,0.0012820946751547213
transition,early_growth|tail_64_95|even,16-31 -> 8-15,4,0.0010642912864685032,0.0013009221359076006,-0.00023663084943909745,0.8181052940005439,0.00023663084943909745,0.01495093518269895,16-31,0.01167387095689719,0.014071513019932069,0.09116866979240469,0.09245076446753563,-0.0012820946751309348,0.0012820946751309348
transition,early_growth|tail_64_95|even,32-63 -> 16-31,5,0.0010642912864685032,0.0013009221359076006,-0.00023663084943909745,0.8181052940005439,0.00023663084943909745,0.01495093518269895,32-63,0.020643064701555986,0.025381389193885866,0.05155684496732123,0.05125496189235301,0.000301883074968215,0.000301883074968215
transition,early_growth|tail_64_95|even,32-63 -> 32-63,5,0.019578773415087434,0.024080467057974952,-0.004501693642887519,0.8130562155605429,0.004501693642887519,0.28442838297168693,32-63,0.020643064701555986,0.025381389193885866,0.9484431550326764,0.9487450381075164,-0.00030188307484002586,0.00030188307484002586
transition,early_growth|tail_64_95|even,64-95 -> 32-63,6,0.0010642912864685032,0.0013009221359076006,-0.00023663084943909745,0.8181052940005439,0.00023663084943909745,0.01495093518269895,64-95,0.019901054650543676,0.02471146200501735,0.05347913993288933,0.05264448277659431,0.0008346571562950211,0.0008346571562950211
transition,early_growth|tail_64_95|even,64-95 -> 64-95,6,0.01883676336407597,0.02341053986910561,-0.004573776505029641,0.8046274656371528,0.004573776505029641,0.2889827604006015,64-95,0.019901054650543676,0.02471146200501735,0.9465208600671507,0.9473555172232382,-0.0008346571560874372,0.0008346571560874372
transition,early_growth|tail_64_95|even,96-127 -> 64-95,7,0.000426764231920243,0.0006205421804360387,-0.0001937779485157957,0.6877279987967408,0.0001937779485157957,0.012243380586104387,96-127,0.0027861958563328037,0.0038755739923953857,0.15317093769637247,0.16011619998835286,-0.006945262291980392,0.006945262291980392
transition,early_growth|tail_64_95|even,96-127 -> 96-127,7,0.002359431624412579,0.003255031811959466,-0.0008956001875468872,0.7248567020892637,0.0008956001875468872,0.05658628359474652,96-127,0.0027861958563328037,0.0038755739923953857,0.8468290623036341,0.8398838000116778,0.0069452622919562446,0.0069452622919562446
transition,early_growth|tail_64_95|odd,0-1 -> 0-1,0,0.0008393957555294018,0.000849441873485283,-1.0046117955881165e-05,0.9881732720396021,1.0046117955881165e-05,0.005790685683549709,0-1,0.0008393957555294018,0.000849441873485283,1.0,1.0,0.0,0.0
transition,early_growth|tail_64_95|odd,2-3 -> 0-1,1,0.0008393957555294018,0.000849441873485283,-1.0046117955881165e-05,0.9881732720396021,1.0046117955881165e-05,0.005790685683549709,2-3,0.0016131486594676953,0.0015110132652981282,0.520346187936817,0.5621670523969127,-0.0418208644600957,0.0418208644600957
transition,early_growth|tail_64_95|odd,2-3 -> 2-3,1,0.0007737529039382921,0.0006615713918128638,0.00011218151212542826,1.1695682635520621,0.00011218151212542826,0.06466257703488185,2-3,0.0016131486594676953,0.0015110132652981282,0.47965381206318214,0.43783294760309965,0.041820864460082485,0.041820864460082485
transition,early_growth|tail_64_95|odd,4-7 -> 2-3,2,0.0008393957555294018,0.000849441873485283,-1.0046117955881165e-05,0.9881732720396021,1.0046117955881165e-05,0.005790685683549709,4-7,0.0025875996828079208,0.002652541410944115,0.3243916596165817,0.3202369885652199,0.004154671051361747,0.004154671051361747
transition,early_growth|tail_64_95|odd,4-7 -> 4-7,2,0.0017482039272785166,0.001803099537459006,-5.489561018048937e-05,0.9695548642545545,5.489561018048937e-05,0.03164239414248479,4-7,0.0025875996828079208,0.002652541410944115,0.6756083403834174,0.6797630114348456,-0.004154671051428194,0.004154671051428194
transition,early_growth|tail_64_95|odd,8-15 -> 4-7,3,0.0008393957555294018,0.000849441873485283,-1.0046117955881165e-05,0.9881732720396021,1.0046117955881165e-05,0.005790685683549709,8-15,0.0050434493422508225,0.004928179666296398,0.16643287134808238,0.17236422594220302,-0.005931354594120641,0.005931354594120641
transition,early_growth|tail_64_95|odd,8-15 -> 8-15,3,0.004204053586721419,0.00407873779281122,0.00012531579391019884,1.0307241603348634,0.00012531579391019884,0.0722333121017794,8-15,0.0050434493422508225,0.004928179666296398,0.8335671286519173,0.8276357740578183,0.005931354594098992,0.005931354594098992
transition,early_growth|tail_64_95|odd,16-31 -> 16-31,4,0.008565104907751322,0.008348815472797073,0.00021628943495424942,1.0259066014405258,0.00021628943495424942,0.1246714541868797,16-31,0.009404500663280387,0.009198257346284088,0.9107453138042233,0.907651869097773,0.0030934447064503434,0.0030934447064503434
transition,early_growth|tail_64_95|odd,16-31 -> 8-15,4,0.0008393957555294018,0.000849441873485283,-1.0046117955881165e-05,0.9881732720396021,1.0046117955881165e-05,0.005790685683549709,16-31,0.009404500663280387,0.009198257346284088,0.08925468619581253,0.09234813090203879,-0.0030934447062262588,0.0030934447062262588
transition,early_growth|tail_64_95|odd,32-63 -> 16-31,5,0.0008393957555294018,0.000849441873485283,-1.0046117955881165e-05,0.9881732720396021,1.0046117955881165e-05,0.005790685683549709,32-63,0.01568190064429994,0.01657090554168206,0.0535264043924743,0.05126104130812991,0.002265363084344392,0.002265363084344392
transition,early_growth|tail_64_95|odd,32-63 -> 32-63,5,0.014842504888770666,0.015721463668193224,-0.0008789587794225586,0.9440917971778405,0.0008789587794225586,0.5066408778778969,32-63,0.01568190064429994,0.01657090554168206,0.946473595607534,0.9487389586916557,-0.00226536308412173,0.00226536308412173
transition,early_growth|tail_64_95|odd,64-95 -> 32-63,6,0.0008393957555294018,0.000849441873485283,-1.0046117955881165e-05,0.9881732720396021,1.0046117955881165e-05,0.005790685683549709,64-95,0.01632006034254771,0.01624419099567198,0.051433373278714514,0.05229203927186056,-0.0008586659931460461,0.0008586659931460461
transition,early_growth|tail_64_95|odd,64-95 -> 64-95,6,0.015480664587018435,0.015394749122183457,8.591546483497844e-05,1.005580829161495,8.591546483497844e-05,0.04952255731022726,64-95,0.01632006034254771,0.01624419099567198,0.9485666267212933,0.94770796072794,0.0008586659933533802,0.0008586659933533802
transition,early_growth|tail_64_95|odd,96-127 -> 64-95,7,0.00039101809263229433,0.0004108915356837151,-1.987344305142075e-05,0.9516333598394726,1.987344305142075e-05,0.011455256912779162,96-127,0.0023387627303600267,0.002529758677182179,0.16719015039721513,0.16242321427330558,0.004766936123909549,0.004766936123909549
transition,early_growth|tail_64_95|odd,96-127 -> 96-127,7,0.0019477446377277321,0.002118867141498617,-0.00017112250377088493,0.9192386816429393,0.00017112250377088493,0.09863677064822292,96-127,0.0023387627303600267,0.002529758677182179,0.8328098496027848,0.837576785726755,-0.004766936123970167,0.004766936123970167
transition,late_growth|deep_32_63|even,0-1 -> 0-1,0,0.01428150123953783,0.01723407937665942,-0.0029525781371215875,0.8286779309418556,0.0029525781371215875,0.02157055411125672,0-1,0.01428150123953783,0.01723407937665942,1.0,1.0,0.0,0.0
transition,late_growth|deep_32_63|even,2-3 -> 0-1,1,0.01428150123953783,0.01723407937665942,-0.0029525781371215875,0.8286779309418556,0.0029525781371215875,0.02157055411125672,2-3,0.02456528191566405,0.030300210753233903,0.5813693198624044,0.5687775414175972,0.012591778444807189,0.012591778444807189
transition,late_growth|deep_32_63|even,2-3 -> 2-3,1,0.010283780676126175,0.01306613137657854,-0.0027823507004523657,0.7870562739450317,0.0027823507004523657,0.0203269290610917,2-3,0.02456528191566405,0.030300210753233903,0.41863068013759386,0.4312224585825367,-0.012591778444942858,0.012591778444942858
transition,late_growth|deep_32_63|even,4-7 -> 2-3,2,0.01428150123953783,0.01723407937665942,-0.0029525781371215875,0.8286779309418556,0.0029525781371215875,0.02157055411125672,4-7,0.043389462584251186,0.05494144791993904,0.3291467648811466,0.3136808371299753,0.015465927751171282,0.015465927751171282
transition,late_growth|deep_32_63|even,4-7 -> 4-7,2,0.029107961344718443,0.03770736854330529,-0.008599407198586845,0.7719435873996141,0.008599407198586845,0.062824409613316,4-7,0.043389462584251186,0.05494144791993904,0.6708532351189707,0.6863191628704919,-0.015465927751521225,0.015465927751521225
transition,late_growth|deep_32_63|even,8-15 -> 4-7,3,0.01428150123953783,0.01723407937665942,-0.0029525781371215875,0.8286779309418556,0.0029525781371215875,0.02157055411125672,8-15,0.08473639770151674,0.10121858179859698,0.16854033953442654,0.17026596372345443,-0.0017256241890278856,0.0017256241890278856
transition,late_growth|deep_32_63|even,8-15 -> 8-15,3,0.07045489646195156,0.08398450242197321,-0.013529605960021646,0.838903540893256,0.013529605960021646,0.09884280242931648,8-15,0.08473639770151674,0.10121858179859698,0.8314596604652508,0.8297340362768977,0.001725624188353092,0.001725624188353092
transition,late_growth|deep_32_63|even,16-31 -> 16-31,4,0.14499664830580694,0.17323160799248039,-0.028234959686673444,0.8370103469344978,0.028234959686673444,0.20627522709501836,16-31,0.15927814954535452,0.19046568736915256,0.9103360926761589,0.9095160938711768,0.0008199988049820695,0.0008199988049820695
transition,late_growth|deep_32_63|even,16-31 -> 8-15,4,0.01428150123953783,0.01723407937665942,-0.0029525781371215875,0.8286779309418556,0.0029525781371215875,0.02157055411125672,16-31,0.15927814954535452,0.19046568736915256,0.08966390732377995,0.09048390612875616,-0.000819998804976213,0.000819998804976213
transition,late_growth|deep_32_63|even,32-63 -> 16-31,5,0.01428150123953783,0.01723407937665942,-0.0029525781371215875,0.8286779309418556,0.0029525781371215875,0.02157055411125672,32-63,0.25895869145416994,0.3156285934680087,0.05514972739219817,0.054602402105898624,0.0005473252862995479,0.0005473252862995479
transition,late_growth|deep_32_63|even,32-63 -> 32-63,5,0.24467719021462106,0.29839451409095136,-0.0537173238763303,0.8199788490080715,0.0537173238763303,0.39244090675137633,32-63,0.25895869145416994,0.3156285934680087,0.9448502726077591,0.9453975978928406,-0.0005473252850815014,0.0005473252850815014
