block_len,state,score_decile,score_min,score_max,actual_mass,iid_mass,survival_ratio
3,balanced|exhaustion_0_31|odd,0,-2.869366017604574,-0.6872486710722405,0.0012385178208351136,0.0013963784556285358,0.88694996391765
3,balanced|exhaustion_0_31|odd,1,-0.6872369132472629,-0.4534513638001325,0.0013233951091766343,0.0013110515929306748,1.0094149736841151
3,balanced|exhaustion_0_31|odd,2,-0.453365103906433,-0.27602358111310904,0.0012698359489440923,0.0013642952891720658,0.93076327318751
3,balanced|exhaustion_0_31|odd,3,-0.2759875961671056,-0.13688608209709807,0.0013090631842613222,0.001325057837735863,0.9879290903241846
3,balanced|exhaustion_0_31|odd,4,-0.13687685612374131,-0.0112775877695271,0.0012633309364318854,0.0013712633505579878,0.9212897988689167
3,balanced|exhaustion_0_31|odd,5,-0.011268431275597693,0.11164320755193202,0.0013305548250675207,0.001303350878237,1.0208723125021548
3,balanced|exhaustion_0_31|odd,6,0.11167326490229584,0.2479626939889832,0.0012877987682819378,0.0013468530856752452,0.956153853734017
3,balanced|exhaustion_0_31|odd,7,0.24797328359583842,0.40487138341221995,0.001368047058582306,0.0012657422159998355,1.0808259701614344
3,balanced|exhaustion_0_31|odd,8,0.40488710295494906,0.6358823863465278,0.0014124510765075686,0.0012224402999782705,1.1554356286623368
3,balanced|exhaustion_0_31|odd,9,0.6359933282672221,2.4811082069008394,0.0013446652889251703,0.0012887319802510622,1.043401816305677
3,balanced|tail_64_95|even,0,-19.36241312775645,-9.216401241746249,8.666706085205078e-06,6.719343024625445e-05,0.12898145032100342
3,balanced|tail_64_95|even,1,-9.205531540495116,-6.078952376072096,2.8929710388183595e-06,7.102855579721045e-05,0.04072968971913092
3,balanced|tail_64_95|even,2,-6.075873111053509,-4.833230195070011,3.3911508321762085e-05,4.118239026348781e-05,0.8234468204685033
3,balanced|tail_64_95|even,3,-4.830232472247616,-3.0463364287254997,4.789161682128907e-06,6.818155939624667e-05,0.07024130460695427
3,balanced|tail_64_95|even,4,-3.0408165948398405,-1.8684488841383071,2.507638931274414e-05,5.2954911410341906e-05,0.4735422767197154
3,balanced|tail_64_95|even,5,-1.8608930787919895,-0.3308497841769593,2.0250290632247924e-05,5.128967583198594e-05,0.3948219657028749
3,balanced|tail_64_95|even,6,-0.31497742234744175,1.1499075736730249,3.083078861236572e-05,4.32515195064395e-05,0.7128255599846725
3,balanced|tail_64_95|even,7,1.1573473253991304,3.522087965144447,4.621710777282717e-05,2.8722518180815016e-05,1.6090896864223252
3,balanced|tail_64_95|even,8,3.5502080435844303,8.492886607954736,5.579674243927005e-05,2.373666524508097e-05,2.3506563311724253
3,balanced|tail_64_95|even,9,8.526347437596304,15.299336221661754,6.701385974884033e-05,1.0141877671041427e-06,66.07638340993613
3,balanced|tail_64_95|odd,0,-28.17968886598473,-13.764581240270306,3.120884895324707e-05,3.1787985932707064e-05,0.9817812622452398
3,balanced|tail_64_95|odd,1,-13.71293197457746,-10.48677075912293,1.7540192604064938e-05,4.530304981415744e-05,0.38717465327430417
3,balanced|tail_64_95|odd,2,-10.439361208838596,-7.724830265527446,1.5546339750289917e-05,4.7670864082325666e-05,0.3261182705528898
3,balanced|tail_64_95|odd,3,-7.715475948313329,-5.156441272155855,1.924319267272949e-05,4.302461395969417e-05,0.4472600890912509
3,balanced|tail_64_95|odd,4,-5.1354663331487505,-2.3636881355452286,2.032666206359863e-05,4.622745915128748e-05,0.4397096971537211
