block_len,alpha,level,state,actual_mass,iid_mass,predicted_mass,actual_survival_ratio,predicted_survival_ratio,prediction_error
5,0.0,cluster_xK,late_growth|deep_32_63,0.012615925377607525,0.014609275967645018,0.014184271986713706,0.8635558261441469,0.9709086212162353,0.0015683466091061804
5,0.0,cluster_xK,late_growth|exhaustion_0_31,0.0513107207298262,0.0509279410579799,0.04944637703398497,1.0075161034177782,0.9709086212162353,-0.0018643436958412293
5,0.0,cluster_xK,late_growth|tail_64_95,0.0017773205995559667,0.0032237590258863934,0.003129975430956752,0.551319309316949,0.9709086212162353,0.0013526548314007855
5,0.0,cluster_xK_parity,balanced|deep_32_63|even,0.0025766970574855872,0.0028798210364953383,0.0027960430718931987,0.8947420776609631,0.9709086212162353,0.00021934601440761143
5,0.0,cluster_xK_parity,balanced|deep_32_63|odd,0.0017373546898365034,0.0018740722025348253,0.0018195528582227605,0.9270478946790839,0.9709086212162353,8.21981683862571e-05
5,0.0,cluster_xK_parity,balanced|exhaustion_0_31|even,0.019416170948743663,0.019843289657186593,0.01926602100145342,0.9784754082704104,0.9709086212162353,-0.00015014994729024497
5,0.0,cluster_xK_parity,balanced|exhaustion_0_31|odd,0.013147660017012742,0.013195164986166663,0.01281129944343982,0.9963998199943901,0.9709086212162353,-0.0003363605735729226
5,0.0,cluster_xK_parity,balanced|tail_64_95|even,0.0002954455256462099,0.0004485554136449653,0.00043550631820111135,0.6586600376649496,0.9709086212162353,0.00014006079255490144
5,0.0,cluster_xK_parity,balanced|tail_64_95|odd,0.00033909694552421605,0.00028895113867036747,0.0002805451516453077,1.1735442437936,0.9709086212162352,-5.855179387890836e-05
5,0.0,cluster_xK_parity,early_growth|deep_32_63|even,0.003946294414997123,0.004491766665295692,0.004361094979827287,0.8785617573341467,0.9709086212162352,0.0004148005648301643
5,0.0,cluster_xK_parity,early_growth|deep_32_63|odd,0.0029997123301029236,0.0029192648397982734,0.0028343394005735756,1.0275574484397274,0.9709086212162352,-0.00016537292952934803
5,0.0,cluster_xK_parity,early_growth|exhaustion_0_31|even,0.030668515223263824,0.031005100068522497,0.030103118958200583,0.9891442103229854,0.9709086212162353,-0.0005653962650632414
5,0.0,cluster_xK_parity,early_growth|exhaustion_0_31|odd,0.020774236023425305,0.020651721625543292,0.020050934569197747,1.0059324060290682,0.9709086212162353,-0.0007233014542275575
5,0.0,cluster_xK_parity,early_growth|tail_64_95|even,0.0005646349489688855,0.0006466880497702996,0.0006278750027594978,0.8731179572120453,0.9709086212162353,6.324005379061226e-05
5,0.0,cluster_xK_parity,early_growth|tail_64_95|odd,0.0003856758654117592,0.00042074555876016903,0.00040850549033869026,0.9166486903587258,0.9709086212162353,2.282962492693104e-05
5,0.0,cluster_xK_parity,late_growth|deep_32_63|even,0.0068791226208210834,0.008840409229221365,0.008583229535730597,0.7781452693482352,0.9709086212162353,0.001704106914909513
5,0.0,cluster_xK_parity,late_growth|deep_32_63|odd,0.005736802756786443,0.005768866738423653,0.00560104245098311,0.9944418924736729,0.9709086212162354,-0.0001357603058033327
5,0.0,cluster_xK_parity,late_growth|exhaustion_0_31|even,0.030098448854684257,0.030514758811273756,0.02962704240419977,0.9863570949662662,0.9709086212162353,-0.0004714064504844871
5,0.0,cluster_xK_parity,late_growth|exhaustion_0_31|odd,0.02121227187514194,0.020413182246706147,0.019819334629785197,1.0391457646719797,0.9709086212162352,-0.0013929372453567422
